/home/matheus/tcc_implementation/venv/bin/python /home/matheus/tcc_implementation/agents/dqn/keras_rl_train_dqn_agent.py
Using TensorFlow backend.
/home/matheus/tcc_implementation/venv/lib/python3.7/site-packages/tensorflow/python/framework/dtypes.py:516: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint8 = np.dtype([("qint8", np.int8, 1)])
/home/matheus/tcc_implementation/venv/lib/python3.7/site-packages/tensorflow/python/framework/dtypes.py:517: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint8 = np.dtype([("quint8", np.uint8, 1)])
/home/matheus/tcc_implementation/venv/lib/python3.7/site-packages/tensorflow/python/framework/dtypes.py:518: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint16 = np.dtype([("qint16", np.int16, 1)])
/home/matheus/tcc_implementation/venv/lib/python3.7/site-packages/tensorflow/python/framework/dtypes.py:519: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint16 = np.dtype([("quint16", np.uint16, 1)])
/home/matheus/tcc_implementation/venv/lib/python3.7/site-packages/tensorflow/python/framework/dtypes.py:520: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint32 = np.dtype([("qint32", np.int32, 1)])
/home/matheus/tcc_implementation/venv/lib/python3.7/site-packages/tensorflow/python/framework/dtypes.py:525: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  np_resource = np.dtype([("resource", np.ubyte, 1)])
/home/matheus/tcc_implementation/venv/lib/python3.7/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:541: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint8 = np.dtype([("qint8", np.int8, 1)])
/home/matheus/tcc_implementation/venv/lib/python3.7/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:542: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint8 = np.dtype([("quint8", np.uint8, 1)])
/home/matheus/tcc_implementation/venv/lib/python3.7/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:543: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint16 = np.dtype([("qint16", np.int16, 1)])
/home/matheus/tcc_implementation/venv/lib/python3.7/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:544: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint16 = np.dtype([("quint16", np.uint16, 1)])
/home/matheus/tcc_implementation/venv/lib/python3.7/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:545: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint32 = np.dtype([("qint32", np.int32, 1)])
/home/matheus/tcc_implementation/venv/lib/python3.7/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:550: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  np_resource = np.dtype([("resource", np.ubyte, 1)])
2019-10-31 22:45:40.285625: I tensorflow/core/platform/cpu_feature_guard.cc:142] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2019-10-31 22:45:40.307327: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2400000000 Hz
2019-10-31 22:45:40.307624: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x2a6e7a0 executing computations on platform Host. Devices:
2019-10-31 22:45:40.307647: I tensorflow/compiler/xla/service/service.cc:175]   StreamExecutor device (0): <undefined>, <undefined>
2019-10-31 22:45:40.329973: W tensorflow/compiler/jit/mark_for_compilation_pass.cc:1412] (One-time warning): Not using XLA:CPU for cluster because envvar TF_XLA_FLAGS=--tf_xla_cpu_global_jit was not set.  If you want XLA:CPU, either set that envvar, or use experimental_jit_scope to enable XLA:CPU.  To confirm that XLA is active, pass --vmodule=xla_compilation_cache=1 (as a proper command-line flag, not via TF_XLA_FLAGS) or set the envvar XLA_FLAGS=--xla_hlo_profile.
Training for 1100000 steps ...
WARNING:tensorflow:From /home/matheus/tcc_implementation/venv/lib/python3.7/site-packages/keras/backend/tensorflow_backend.py:422: The name tf.global_variables is deprecated. Please use tf.compat.v1.global_variables instead.

     160/1100000: episode: 1, duration: 0.193s, episode steps: 160, steps per second: 831, episode reward: -987.103, mean reward: -6.169 [-100.000, 2.138], mean action: 1.956 [0.000, 3.000], mean observation: 0.449 [-3.266, 5.195], loss: --, mae: --, mean_q: --
    2216/1100000: episode: 18, duration: 0.647s, episode steps: 113, steps per second: 175, episode reward: -175.870, mean reward: -1.556 [-100.000, 47.010], mean action: 1.619 [0.000, 3.000], mean observation: 0.083 [-1.592, 3.368], loss: 15.926367, mae: 8.481153, mean_q: -8.348001
    2314/1100000: episode: 19, duration: 0.555s, episode steps: 98, steps per second: 176, episode reward: -26.206, mean reward: -0.267 [-100.000, 8.469], mean action: 1.765 [0.000, 3.000], mean observation: 0.088 [-1.199, 2.637], loss: 15.478989, mae: 9.164917, mean_q: -8.760227
    2544/1100000: episode: 20, duration: 1.326s, episode steps: 230, steps per second: 173, episode reward: -394.218, mean reward: -1.714 [-100.000, 7.360], mean action: 1.665 [0.000, 3.000], mean observation: -0.065 [-4.429, 1.558], loss: 16.066545, mae: 9.707530, mean_q: -8.908576
    2947/1100000: episode: 21, duration: 2.451s, episode steps: 403, steps per second: 164, episode reward: -65.317, mean reward: -0.162 [-100.000, 10.214], mean action: 1.901 [0.000, 3.000], mean observation: -0.008 [-1.159, 1.393], loss: 15.225115, mae: 10.979014, mean_q: -9.335352
    3396/1100000: episode: 22, duration: 2.843s, episode steps: 449, steps per second: 158, episode reward: -400.956, mean reward: -0.893 [-100.000, 48.769], mean action: 1.637 [0.000, 3.000], mean observation: 0.089 [-2.928, 1.417], loss: 14.550908, mae: 11.126218, mean_q: -7.306797
    4396/1100000: episode: 23, duration: 6.683s, episode steps: 1000, steps per second: 150, episode reward: -101.182, mean reward: -0.101 [-5.304, 6.261], mean action: 1.894 [0.000, 3.000], mean observation: 0.091 [-0.683, 1.545], loss: 14.822157, mae: 12.099158, mean_q: -4.182720
    4628/1100000: episode: 24, duration: 1.355s, episode steps: 232, steps per second: 171, episode reward: -80.708, mean reward: -0.348 [-100.000, 5.230], mean action: 1.970 [0.000, 3.000], mean observation: 0.134 [-0.968, 1.429], loss: 12.162365, mae: 12.403054, mean_q: 0.131407
    5026/1100000: episode: 25, duration: 2.437s, episode steps: 398, steps per second: 163, episode reward: -101.884, mean reward: -0.256 [-100.000, 9.160], mean action: 1.980 [0.000, 3.000], mean observation: -0.027 [-3.224, 1.400], loss: 13.045236, mae: 13.330743, mean_q: 2.681241
    6026/1100000: episode: 26, duration: 6.411s, episode steps: 1000, steps per second: 156, episode reward: -107.685, mean reward: -0.108 [-4.285, 4.590], mean action: 1.888 [0.000, 3.000], mean observation: 0.095 [-0.600, 1.531], loss: 13.854479, mae: 14.975101, mean_q: 7.692975
    7026/1100000: episode: 27, duration: 6.547s, episode steps: 1000, steps per second: 153, episode reward: -92.322, mean reward: -0.092 [-4.690, 4.685], mean action: 1.773 [0.000, 3.000], mean observation: 0.122 [-0.751, 1.443], loss: 12.319445, mae: 17.358442, mean_q: 13.176258
    7577/1100000: episode: 28, duration: 3.453s, episode steps: 551, steps per second: 160, episode reward: -84.414, mean reward: -0.153 [-100.000, 7.621], mean action: 1.639 [0.000, 3.000], mean observation: 0.058 [-1.613, 1.390], loss: 13.324559, mae: 18.788330, mean_q: 16.837553
    8389/1100000: episode: 29, duration: 5.909s, episode steps: 812, steps per second: 137, episode reward: -130.568, mean reward: -0.161 [-100.000, 13.191], mean action: 1.714 [0.000, 3.000], mean observation: 0.074 [-1.849, 1.592], loss: 11.354944, mae: 20.527378, mean_q: 19.549484
    8570/1100000: episode: 30, duration: 1.060s, episode steps: 181, steps per second: 171, episode reward: -128.980, mean reward: -0.713 [-100.000, 2.995], mean action: 1.669 [0.000, 3.000], mean observation: 0.006 [-1.002, 1.400], loss: 11.494079, mae: 21.307198, mean_q: 21.065554
    9276/1100000: episode: 31, duration: 4.848s, episode steps: 706, steps per second: 146, episode reward: -237.535, mean reward: -0.336 [-100.000, 4.217], mean action: 1.762 [0.000, 3.000], mean observation: 0.006 [-1.000, 1.399], loss: 10.964606, mae: 21.770681, mean_q: 22.276184
    9508/1100000: episode: 32, duration: 1.427s, episode steps: 232, steps per second: 163, episode reward: -161.395, mean reward: -0.696 [-100.000, 3.455], mean action: 1.746 [0.000, 3.000], mean observation: 0.107 [-1.001, 1.424], loss: 10.015947, mae: 22.036270, mean_q: 22.503675
   10508/1100000: episode: 33, duration: 6.798s, episode steps: 1000, steps per second: 147, episode reward: -184.486, mean reward: -0.184 [-5.674, 4.523], mean action: 1.876 [0.000, 3.000], mean observation: 0.185 [-0.868, 1.905], loss: 10.887652, mae: 21.842890, mean_q: 23.387417
   10677/1100000: episode: 34, duration: 0.991s, episode steps: 169, steps per second: 171, episode reward: -493.079, mean reward: -2.918 [-100.000, 3.653], mean action: 1.663 [0.000, 3.000], mean observation: 0.178 [-4.227, 3.338], loss: 10.870693, mae: 21.779263, mean_q: 24.299412
   11120/1100000: episode: 35, duration: 2.690s, episode steps: 443, steps per second: 165, episode reward: -267.891, mean reward: -0.605 [-100.000, 17.857], mean action: 1.684 [0.000, 3.000], mean observation: 0.158 [-1.204, 4.649], loss: 9.285583, mae: 21.735155, mean_q: 24.217390
   11509/1100000: episode: 36, duration: 2.322s, episode steps: 389, steps per second: 168, episode reward: -180.611, mean reward: -0.464 [-100.000, 11.514], mean action: 1.694 [0.000, 3.000], mean observation: 0.072 [-1.019, 1.411], loss: 10.041561, mae: 22.178978, mean_q: 24.161938
   12509/1100000: episode: 37, duration: 7.069s, episode steps: 1000, steps per second: 141, episode reward: -238.870, mean reward: -0.239 [-5.739, 6.127], mean action: 1.706 [0.000, 3.000], mean observation: 0.002 [-0.709, 1.400], loss: 7.027880, mae: 22.808382, mean_q: 24.662477
   12981/1100000: episode: 38, duration: 2.948s, episode steps: 472, steps per second: 160, episode reward: -239.454, mean reward: -0.507 [-100.000, 57.037], mean action: 1.725 [0.000, 3.000], mean observation: 0.148 [-0.912, 2.544], loss: 8.607070, mae: 22.779409, mean_q: 25.379047
   13981/1100000: episode: 39, duration: 6.601s, episode steps: 1000, steps per second: 151, episode reward: -147.479, mean reward: -0.147 [-5.318, 4.842], mean action: 1.827 [0.000, 3.000], mean observation: 0.166 [-0.598, 1.502], loss: 7.786804, mae: 22.979252, mean_q: 25.370831
   14981/1100000: episode: 40, duration: 6.613s, episode steps: 1000, steps per second: 151, episode reward: -133.973, mean reward: -0.134 [-4.865, 4.546], mean action: 1.750 [0.000, 3.000], mean observation: 0.238 [-0.267, 1.729], loss: 8.677227, mae: 23.680647, mean_q: 27.305225
   15981/1100000: episode: 41, duration: 6.954s, episode steps: 1000, steps per second: 144, episode reward: -102.185, mean reward: -0.102 [-6.198, 4.696], mean action: 1.872 [0.000, 3.000], mean observation: 0.039 [-0.600, 1.392], loss: 7.720907, mae: 25.201557, mean_q: 29.838865
   16981/1100000: episode: 42, duration: 6.494s, episode steps: 1000, steps per second: 154, episode reward: -211.171, mean reward: -0.211 [-4.717, 4.244], mean action: 1.864 [0.000, 3.000], mean observation: 0.247 [-0.159, 1.673], loss: 5.997678, mae: 26.599874, mean_q: 31.793907
   17981/1100000: episode: 43, duration: 7.605s, episode steps: 1000, steps per second: 131, episode reward: -104.179, mean reward: -0.104 [-4.274, 5.106], mean action: 1.726 [0.000, 3.000], mean observation: 0.113 [-0.334, 1.407], loss: 8.258292, mae: 28.046074, mean_q: 33.982250
   18981/1100000: episode: 44, duration: 7.357s, episode steps: 1000, steps per second: 136, episode reward: -138.677, mean reward: -0.139 [-4.953, 4.577], mean action: 1.953 [0.000, 3.000], mean observation: 0.226 [-0.323, 1.396], loss: 5.854063, mae: 28.873219, mean_q: 35.707100
   19981/1100000: episode: 45, duration: 6.581s, episode steps: 1000, steps per second: 152, episode reward: -97.669, mean reward: -0.098 [-5.720, 5.300], mean action: 1.840 [0.000, 3.000], mean observation: 0.195 [-0.488, 1.390], loss: 5.322731, mae: 29.512547, mean_q: 36.984928
   20981/1100000: episode: 46, duration: 6.798s, episode steps: 1000, steps per second: 147, episode reward: -94.858, mean reward: -0.095 [-5.859, 5.678], mean action: 1.873 [0.000, 3.000], mean observation: 0.172 [-1.096, 1.419], loss: 6.111601, mae: 30.233938, mean_q: 37.717823
   21232/1100000: episode: 47, duration: 1.531s, episode steps: 251, steps per second: 164, episode reward: -30.323, mean reward: -0.121 [-100.000, 9.002], mean action: 2.008 [0.000, 3.000], mean observation: 0.019 [-0.924, 2.056], loss: 5.855216, mae: 30.688059, mean_q: 38.556835
   22232/1100000: episode: 48, duration: 6.739s, episode steps: 1000, steps per second: 148, episode reward: -87.760, mean reward: -0.088 [-6.274, 6.637], mean action: 1.895 [0.000, 3.000], mean observation: 0.180 [-0.726, 1.442], loss: 6.846412, mae: 30.969559, mean_q: 38.881691
   22536/1100000: episode: 49, duration: 1.878s, episode steps: 304, steps per second: 162, episode reward: -98.501, mean reward: -0.324 [-100.000, 7.470], mean action: 1.928 [0.000, 3.000], mean observation: -0.016 [-1.032, 2.680], loss: 5.011282, mae: 31.044359, mean_q: 39.302162
   22720/1100000: episode: 50, duration: 1.112s, episode steps: 184, steps per second: 165, episode reward: -103.899, mean reward: -0.565 [-100.000, 17.576], mean action: 1.777 [0.000, 3.000], mean observation: -0.028 [-0.889, 1.397], loss: 9.720405, mae: 31.613039, mean_q: 39.428562
   23138/1100000: episode: 51, duration: 2.629s, episode steps: 418, steps per second: 159, episode reward: -305.429, mean reward: -0.731 [-100.000, 12.200], mean action: 1.921 [0.000, 3.000], mean observation: 0.210 [-1.046, 3.728], loss: 4.826431, mae: 31.698027, mean_q: 39.650307
   23601/1100000: episode: 52, duration: 2.935s, episode steps: 463, steps per second: 158, episode reward: -369.380, mean reward: -0.798 [-100.000, 35.057], mean action: 1.812 [0.000, 3.000], mean observation: 0.159 [-2.112, 1.423], loss: 4.427280, mae: 31.814192, mean_q: 39.974300
   23806/1100000: episode: 53, duration: 1.259s, episode steps: 205, steps per second: 163, episode reward: -49.989, mean reward: -0.244 [-100.000, 17.158], mean action: 1.795 [0.000, 3.000], mean observation: 0.084 [-1.354, 1.393], loss: 4.848420, mae: 31.693378, mean_q: 39.907494
   24806/1100000: episode: 54, duration: 6.567s, episode steps: 1000, steps per second: 152, episode reward: -120.138, mean reward: -0.120 [-5.479, 5.614], mean action: 1.876 [0.000, 3.000], mean observation: 0.150 [-0.587, 1.399], loss: 5.660841, mae: 32.320839, mean_q: 40.669697
   25806/1100000: episode: 55, duration: 7.118s, episode steps: 1000, steps per second: 140, episode reward: -143.789, mean reward: -0.144 [-5.698, 5.716], mean action: 1.743 [0.000, 3.000], mean observation: 0.059 [-0.622, 1.392], loss: 5.444389, mae: 32.659237, mean_q: 41.225155
   26335/1100000: episode: 56, duration: 3.439s, episode steps: 529, steps per second: 154, episode reward: -237.413, mean reward: -0.449 [-100.000, 8.764], mean action: 1.699 [0.000, 3.000], mean observation: 0.091 [-1.060, 1.413], loss: 3.860315, mae: 33.151939, mean_q: 41.718597
   27335/1100000: episode: 57, duration: 7.225s, episode steps: 1000, steps per second: 138, episode reward: -59.647, mean reward: -0.060 [-4.610, 4.682], mean action: 1.601 [0.000, 3.000], mean observation: 0.039 [-0.738, 1.397], loss: 7.910267, mae: 33.481014, mean_q: 42.572037
   28335/1100000: episode: 58, duration: 7.379s, episode steps: 1000, steps per second: 136, episode reward: -113.682, mean reward: -0.114 [-5.036, 4.496], mean action: 1.815 [0.000, 3.000], mean observation: 0.196 [-0.385, 1.488], loss: 4.424606, mae: 32.849586, mean_q: 41.655075
   29335/1100000: episode: 59, duration: 6.595s, episode steps: 1000, steps per second: 152, episode reward: -124.401, mean reward: -0.124 [-4.872, 4.696], mean action: 1.828 [0.000, 3.000], mean observation: 0.145 [-0.480, 1.422], loss: 4.117467, mae: 32.343884, mean_q: 40.996223
   30335/1100000: episode: 60, duration: 7.197s, episode steps: 1000, steps per second: 139, episode reward: -95.494, mean reward: -0.095 [-4.891, 5.521], mean action: 1.838 [0.000, 3.000], mean observation: 0.161 [-0.506, 1.408], loss: 6.621068, mae: 31.612606, mean_q: 40.180798
