/home/matheus/tcc_implementation/venv/bin/python /home/matheus/tcc_implementation/agents/dqn/keras_rl_train_dqn_agent.py
Using TensorFlow backend.
/home/matheus/tcc_implementation/venv/lib/python3.7/site-packages/tensorflow/python/framework/dtypes.py:516: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint8 = np.dtype([("qint8", np.int8, 1)])
/home/matheus/tcc_implementation/venv/lib/python3.7/site-packages/tensorflow/python/framework/dtypes.py:517: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint8 = np.dtype([("quint8", np.uint8, 1)])
/home/matheus/tcc_implementation/venv/lib/python3.7/site-packages/tensorflow/python/framework/dtypes.py:518: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint16 = np.dtype([("qint16", np.int16, 1)])
/home/matheus/tcc_implementation/venv/lib/python3.7/site-packages/tensorflow/python/framework/dtypes.py:519: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint16 = np.dtype([("quint16", np.uint16, 1)])
/home/matheus/tcc_implementation/venv/lib/python3.7/site-packages/tensorflow/python/framework/dtypes.py:520: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint32 = np.dtype([("qint32", np.int32, 1)])
/home/matheus/tcc_implementation/venv/lib/python3.7/site-packages/tensorflow/python/framework/dtypes.py:525: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  np_resource = np.dtype([("resource", np.ubyte, 1)])
/home/matheus/tcc_implementation/venv/lib/python3.7/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:541: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint8 = np.dtype([("qint8", np.int8, 1)])
/home/matheus/tcc_implementation/venv/lib/python3.7/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:542: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint8 = np.dtype([("quint8", np.uint8, 1)])
/home/matheus/tcc_implementation/venv/lib/python3.7/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:543: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint16 = np.dtype([("qint16", np.int16, 1)])
/home/matheus/tcc_implementation/venv/lib/python3.7/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:544: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint16 = np.dtype([("quint16", np.uint16, 1)])
/home/matheus/tcc_implementation/venv/lib/python3.7/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:545: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint32 = np.dtype([("qint32", np.int32, 1)])
/home/matheus/tcc_implementation/venv/lib/python3.7/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:550: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  np_resource = np.dtype([("resource", np.ubyte, 1)])
2019-10-31 20:43:35.046444: I tensorflow/core/platform/cpu_feature_guard.cc:142] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2019-10-31 20:43:35.067245: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2400000000 Hz
2019-10-31 20:43:35.067493: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x33187c0 executing computations on platform Host. Devices:
2019-10-31 20:43:35.067515: I tensorflow/compiler/xla/service/service.cc:175]   StreamExecutor device (0): <undefined>, <undefined>
2019-10-31 20:43:35.093000: W tensorflow/compiler/jit/mark_for_compilation_pass.cc:1412] (One-time warning): Not using XLA:CPU for cluster because envvar TF_XLA_FLAGS=--tf_xla_cpu_global_jit was not set.  If you want XLA:CPU, either set that envvar, or use experimental_jit_scope to enable XLA:CPU.  To confirm that XLA is active, pass --vmodule=xla_compilation_cache=1 (as a proper command-line flag, not via TF_XLA_FLAGS) or set the envvar XLA_FLAGS=--xla_hlo_profile.
Training for 1100000 steps ...
WARNING:tensorflow:From /home/matheus/tcc_implementation/venv/lib/python3.7/site-packages/keras/backend/tensorflow_backend.py:422: The name tf.global_variables is deprecated. Please use tf.compat.v1.global_variables instead.

     160/1100000: episode: 1, duration: 0.231s, episode steps: 160, steps per second: 691, episode reward: -987.103, mean reward: -6.169 [-100.000, 2.138], mean action: 1.956 [0.000, 3.000], mean observation: 0.449 [-3.266, 5.195], loss: --, mae: --, mean_q: --
    1743/1100000: episode: 18, duration: 0.291s, episode steps: 64, steps per second: 220, episode reward: -124.156, mean reward: -1.940 [-100.000, 7.059], mean action: 0.438 [0.000, 3.000], mean observation: -0.088 [-4.589, 1.395], loss: 37.722328, mae: 9.046492, mean_q: -7.540151
    1865/1100000: episode: 19, duration: 0.569s, episode steps: 122, steps per second: 214, episode reward: -67.190, mean reward: -0.551 [-100.000, 22.258], mean action: 1.492 [0.000, 3.000], mean observation: 0.165 [-4.617, 1.407], loss: 33.059055, mae: 9.571897, mean_q: -8.588768
    2108/1100000: episode: 20, duration: 1.146s, episode steps: 243, steps per second: 212, episode reward: -269.317, mean reward: -1.108 [-100.000, 5.591], mean action: 1.333 [0.000, 3.000], mean observation: 0.025 [-1.016, 3.052], loss: 22.977894, mae: 9.234282, mean_q: -8.543489
    2248/1100000: episode: 21, duration: 0.654s, episode steps: 140, steps per second: 214, episode reward: -238.253, mean reward: -1.702 [-100.000, 79.260], mean action: 1.850 [0.000, 3.000], mean observation: 0.248 [-1.040, 2.630], loss: 21.812244, mae: 9.449449, mean_q: -9.063726
    2415/1100000: episode: 22, duration: 0.790s, episode steps: 167, steps per second: 211, episode reward: -261.005, mean reward: -1.563 [-100.000, 86.249], mean action: 1.269 [0.000, 3.000], mean observation: 0.166 [-1.452, 3.086], loss: 15.501204, mae: 10.224874, mean_q: -10.068928
    2805/1100000: episode: 23, duration: 1.913s, episode steps: 390, steps per second: 204, episode reward: -230.341, mean reward: -0.591 [-100.000, 9.412], mean action: 1.474 [0.000, 3.000], mean observation: 0.009 [-1.183, 1.408], loss: 19.765305, mae: 11.442245, mean_q: -11.189548
    2961/1100000: episode: 24, duration: 0.847s, episode steps: 156, steps per second: 184, episode reward: -567.806, mean reward: -3.640 [-100.000, 4.767], mean action: 1.327 [0.000, 3.000], mean observation: 0.060 [-2.148, 2.987], loss: 16.880333, mae: 12.265105, mean_q: -11.550800
    3410/1100000: episode: 25, duration: 2.361s, episode steps: 449, steps per second: 190, episode reward: -319.042, mean reward: -0.711 [-100.000, 35.082], mean action: 1.461 [0.000, 3.000], mean observation: 0.180 [-1.102, 3.203], loss: 22.250401, mae: 12.123356, mean_q: -11.109434
    3635/1100000: episode: 26, duration: 1.072s, episode steps: 225, steps per second: 210, episode reward: -11.809, mean reward: -0.052 [-100.000, 14.747], mean action: 1.573 [0.000, 3.000], mean observation: 0.142 [-0.739, 1.580], loss: 17.824076, mae: 11.970747, mean_q: -10.570957
    3726/1100000: episode: 27, duration: 0.420s, episode steps: 91, steps per second: 216, episode reward: -311.423, mean reward: -3.422 [-100.000, 5.174], mean action: 0.802 [0.000, 3.000], mean observation: 0.063 [-5.916, 1.407], loss: 22.884945, mae: 12.269867, mean_q: -10.758507
    3918/1100000: episode: 28, duration: 0.914s, episode steps: 192, steps per second: 210, episode reward: -306.478, mean reward: -1.596 [-100.000, 68.248], mean action: 1.599 [0.000, 3.000], mean observation: 0.246 [-1.072, 2.590], loss: 16.881744, mae: 12.005123, mean_q: -9.677814
    4747/1100000: episode: 29, duration: 4.891s, episode steps: 829, steps per second: 170, episode reward: -317.916, mean reward: -0.383 [-100.000, 4.837], mean action: 1.834 [0.000, 3.000], mean observation: 0.107 [-1.217, 4.603], loss: 17.018396, mae: 13.186239, mean_q: -9.906200
    4828/1100000: episode: 30, duration: 0.377s, episode steps: 81, steps per second: 215, episode reward: -205.933, mean reward: -2.542 [-100.000, 31.230], mean action: 0.469 [0.000, 3.000], mean observation: 0.005 [-4.619, 1.457], loss: 29.683792, mae: 13.832860, mean_q: -9.447862
    5063/1100000: episode: 31, duration: 1.143s, episode steps: 235, steps per second: 206, episode reward: -95.286, mean reward: -0.405 [-100.000, 28.531], mean action: 1.489 [0.000, 3.000], mean observation: 0.022 [-2.361, 1.401], loss: 17.452120, mae: 14.246813, mean_q: -9.100821
    5293/1100000: episode: 32, duration: 1.089s, episode steps: 230, steps per second: 211, episode reward: -219.192, mean reward: -0.953 [-100.000, 19.707], mean action: 1.361 [0.000, 3.000], mean observation: 0.065 [-0.903, 3.270], loss: 21.723843, mae: 13.877265, mean_q: -7.429729
    5380/1100000: episode: 33, duration: 0.416s, episode steps: 87, steps per second: 209, episode reward: -186.785, mean reward: -2.147 [-100.000, 32.509], mean action: 1.368 [0.000, 3.000], mean observation: -0.016 [-3.100, 1.391], loss: 16.175768, mae: 15.045737, mean_q: -8.119211
    5781/1100000: episode: 34, duration: 2.104s, episode steps: 401, steps per second: 191, episode reward: -243.691, mean reward: -0.608 [-100.000, 5.109], mean action: 1.638 [0.000, 3.000], mean observation: 0.138 [-1.215, 3.513], loss: 19.656504, mae: 15.056628, mean_q: -6.863519
    6080/1100000: episode: 35, duration: 1.447s, episode steps: 299, steps per second: 207, episode reward: -166.587, mean reward: -0.557 [-100.000, 4.303], mean action: 1.582 [0.000, 3.000], mean observation: 0.069 [-0.600, 1.449], loss: 20.199488, mae: 15.641293, mean_q: -6.291790
    6644/1100000: episode: 36, duration: 3.045s, episode steps: 564, steps per second: 185, episode reward: -81.322, mean reward: -0.144 [-100.000, 9.442], mean action: 1.816 [0.000, 3.000], mean observation: 0.122 [-0.689, 1.468], loss: 17.171621, mae: 16.322819, mean_q: -5.026237
    7644/1100000: episode: 37, duration: 5.923s, episode steps: 1000, steps per second: 169, episode reward: -74.219, mean reward: -0.074 [-4.927, 5.280], mean action: 1.911 [0.000, 3.000], mean observation: 0.098 [-0.467, 1.407], loss: 11.616033, mae: 17.607746, mean_q: -2.875894
    7856/1100000: episode: 38, duration: 1.027s, episode steps: 212, steps per second: 207, episode reward: -174.507, mean reward: -0.823 [-100.000, 3.832], mean action: 1.632 [0.000, 3.000], mean observation: 0.050 [-0.649, 1.399], loss: 8.668003, mae: 17.677160, mean_q: 0.235591
    8169/1100000: episode: 39, duration: 1.567s, episode steps: 313, steps per second: 200, episode reward: -141.632, mean reward: -0.452 [-100.000, 4.749], mean action: 1.696 [0.000, 3.000], mean observation: 0.174 [-0.458, 1.416], loss: 9.550656, mae: 18.162413, mean_q: 0.589978
    8439/1100000: episode: 40, duration: 1.311s, episode steps: 270, steps per second: 206, episode reward: -200.370, mean reward: -0.742 [-100.000, 4.448], mean action: 1.600 [0.000, 3.000], mean observation: 0.024 [-0.600, 1.396], loss: 6.816046, mae: 18.564854, mean_q: 2.306555
    8665/1100000: episode: 41, duration: 1.077s, episode steps: 226, steps per second: 210, episode reward: -162.798, mean reward: -0.720 [-100.000, 4.381], mean action: 1.513 [0.000, 3.000], mean observation: 0.085 [-0.600, 1.477], loss: 8.860877, mae: 19.415104, mean_q: 2.008250
    9054/1100000: episode: 42, duration: 1.952s, episode steps: 389, steps per second: 199, episode reward: -135.352, mean reward: -0.348 [-100.000, 3.248], mean action: 1.769 [0.000, 3.000], mean observation: 0.085 [-1.000, 1.411], loss: 7.575470, mae: 19.699060, mean_q: 4.135419
    9506/1100000: episode: 43, duration: 2.269s, episode steps: 452, steps per second: 199, episode reward: -223.704, mean reward: -0.495 [-100.000, 4.352], mean action: 1.684 [0.000, 3.000], mean observation: 0.102 [-1.000, 1.477], loss: 9.398928, mae: 20.412083, mean_q: 6.235913
    9915/1100000: episode: 44, duration: 2.092s, episode steps: 409, steps per second: 196, episode reward: -261.365, mean reward: -0.639 [-100.000, 12.425], mean action: 1.623 [0.000, 3.000], mean observation: 0.082 [-2.950, 1.415], loss: 9.059471, mae: 21.159628, mean_q: 7.647729
   10915/1100000: episode: 45, duration: 6.782s, episode steps: 1000, steps per second: 147, episode reward: -42.800, mean reward: -0.043 [-10.096, 12.283], mean action: 1.590 [0.000, 3.000], mean observation: 0.091 [-1.252, 1.396], loss: 7.152163, mae: 22.779867, mean_q: 7.921476
   11915/1100000: episode: 46, duration: 5.642s, episode steps: 1000, steps per second: 177, episode reward: -100.292, mean reward: -0.100 [-4.730, 4.687], mean action: 1.763 [0.000, 3.000], mean observation: 0.116 [-0.334, 1.446], loss: 8.368043, mae: 24.492491, mean_q: 8.508666
   12529/1100000: episode: 47, duration: 3.469s, episode steps: 614, steps per second: 177, episode reward: -210.400, mean reward: -0.343 [-100.000, 4.872], mean action: 1.555 [0.000, 3.000], mean observation: 0.072 [-1.004, 1.403], loss: 7.263663, mae: 24.533136, mean_q: 10.818541
   13529/1100000: episode: 48, duration: 5.271s, episode steps: 1000, steps per second: 190, episode reward: -88.816, mean reward: -0.089 [-5.030, 4.947], mean action: 1.759 [0.000, 3.000], mean observation: 0.031 [-0.600, 1.540], loss: 6.548626, mae: 24.621172, mean_q: 12.681666
   14529/1100000: episode: 49, duration: 6.225s, episode steps: 1000, steps per second: 161, episode reward: 37.555, mean reward: 0.038 [-24.420, 26.233], mean action: 1.552 [0.000, 3.000], mean observation: 0.039 [-0.658, 1.407], loss: 8.645965, mae: 24.989973, mean_q: 15.039370
   15529/1100000: episode: 50, duration: 5.660s, episode steps: 1000, steps per second: 177, episode reward: -80.826, mean reward: -0.081 [-4.497, 5.282], mean action: 1.656 [0.000, 3.000], mean observation: 0.098 [-0.744, 1.443], loss: 7.254463, mae: 25.223330, mean_q: 17.403440
   16529/1100000: episode: 51, duration: 5.711s, episode steps: 1000, steps per second: 175, episode reward: -122.032, mean reward: -0.122 [-4.385, 4.651], mean action: 1.658 [0.000, 3.000], mean observation: 0.025 [-0.600, 1.406], loss: 5.943643, mae: 25.202023, mean_q: 19.260700
   17529/1100000: episode: 52, duration: 6.273s, episode steps: 1000, steps per second: 159, episode reward: -9.582, mean reward: -0.010 [-4.025, 5.490], mean action: 1.857 [0.000, 3.000], mean observation: 0.092 [-0.628, 1.402], loss: 5.605013, mae: 25.542730, mean_q: 20.006083
   18529/1100000: episode: 53, duration: 5.554s, episode steps: 1000, steps per second: 180, episode reward: -58.438, mean reward: -0.058 [-4.048, 4.701], mean action: 1.899 [0.000, 3.000], mean observation: 0.030 [-0.600, 1.403], loss: 4.958378, mae: 25.539864, mean_q: 21.418541
   19529/1100000: episode: 54, duration: 5.829s, episode steps: 1000, steps per second: 172, episode reward: -87.916, mean reward: -0.088 [-4.827, 4.145], mean action: 1.662 [0.000, 3.000], mean observation: 0.096 [-0.665, 1.399], loss: 5.541970, mae: 25.826195, mean_q: 23.467918
   19726/1100000: episode: 55, duration: 0.966s, episode steps: 197, steps per second: 204, episode reward: -11.464, mean reward: -0.058 [-100.000, 17.043], mean action: 1.228 [0.000, 3.000], mean observation: -0.098 [-1.008, 1.402], loss: 6.752889, mae: 25.937351, mean_q: 23.707405
   20726/1100000: episode: 56, duration: 6.080s, episode steps: 1000, steps per second: 164, episode reward: -8.098, mean reward: -0.008 [-19.625, 19.633], mean action: 1.219 [0.000, 3.000], mean observation: 0.065 [-0.710, 1.398], loss: 4.958496, mae: 26.027777, mean_q: 24.855940
   21726/1100000: episode: 57, duration: 6.680s, episode steps: 1000, steps per second: 150, episode reward: 9.502, mean reward: 0.010 [-4.033, 4.769], mean action: 1.759 [0.000, 3.000], mean observation: 0.026 [-0.438, 1.392], loss: 6.315664, mae: 26.375593, mean_q: 26.608322
   21892/1100000: episode: 58, duration: 0.833s, episode steps: 166, steps per second: 199, episode reward: 36.171, mean reward: 0.218 [-100.000, 22.159], mean action: 1.590 [0.000, 3.000], mean observation: 0.197 [-0.615, 1.390], loss: 7.542269, mae: 26.190149, mean_q: 26.465300
   22361/1100000: episode: 59, duration: 2.606s, episode steps: 469, steps per second: 180, episode reward: -447.564, mean reward: -0.954 [-100.000, 34.220], mean action: 1.719 [0.000, 3.000], mean observation: 0.096 [-0.916, 3.360], loss: 6.903172, mae: 26.907537, mean_q: 28.494003
   23361/1100000: episode: 60, duration: 6.181s, episode steps: 1000, steps per second: 162, episode reward: 25.507, mean reward: 0.026 [-4.393, 5.035], mean action: 1.642 [0.000, 3.000], mean observation: 0.032 [-0.499, 1.438], loss: 6.615273, mae: 27.605036, mean_q: 29.154610
